都道府県名,測量地域,測量目的,測量種別,等級・縮尺,事業量,計画機関,実施機関,作業期間,付図番号
奈良県,香芝町,都市計画,"撮影,図化修正","12500,,2500","18.5KM2,4.4KM2",香芝町,パシフイック航業,"58.2.1,58.3.25",1222
奈良県,"天川村,十津川村,大塔村,野迫川村",ダム管理,空三,15000,48model,近畿地建猿谷ダム管理所,アジア航測,"58.2.19,58.3.30",
奈良県,生駒市,道路計画,図化,500,1.1KM2,奈良県,パシフイック航業,"57.7.20,57.11.15",
奈良県,大和郡山市,道路台帳,図化,500,3.0KM2,大和郡山市,パシフイック航業,"57.5.20,58.3.31",
奈良県,五條市,団地造成,図化,1000,1.4KM2,近畿農政局五条吉野開拓建設事業所,アジア航測,"57.5.10,57.6.18",
奈良県,上牧町,道路台帳,平板,1000,0.3KM2,上牧町,協立エンジニアリング,"57.7.25,58.3.31",
和歌山県,清水町,道路台帳,撮影(対標有),8000,260.0KM2,清水町,南紀航空,"57.10.20,57.11.30",863
和歌山県,和歌山市,道路台帳,"撮影,図化","4000,,500","12.0KM2,1.4KM2",和歌山市,パシフイック航業,"57.4.8,57.5.30",35
和歌山県,和歌山市,下水道計画,"撮影,図化","4000,,500","15.0KM2,4.4KM2",和歌山市,パシフイック航業,"57.4.1,57.5.26",34
和歌山県,新宮市,下水道台帳,"撮影,図化","4000,,500","4.3KM2,0.1KM2",新宮市,富士測量,"57.11.1,58.3.31",
和歌山県,岩出町,道路台帳,"撮影,図化,図化","4000,,500,,1000","22.0KM2,6.3KM2,0.6KM2",岩出町,国際航業,"57.6.1,59.5.31",266
和歌山県,高野口町,道路台帳及び都市計画,"撮影,撮影,図化,図化","4000,,8000,,500,,1000","4.0KM2,39.0KM2,5.4KM2,20.1KM2",高野口町,国際航業,"57.7.1,58.6.30",404
和歌山県,那智勝浦町,道路改修,"撮影,図化","4000,,500","15.2KM2,1.4KM2",那智勝浦町,アジア航測,"57.2.26,58.3.31",
和歌山県,"田辺市,新宮市",道路台帳,"撮影,図化","8000,,1000","48.5KM2,3.8KM2",和歌山県,アジア航測,"57.10.12,58.3.10",
和歌山県,"和歌山市,橋本市,那賀町,貴志川町,桃山町,かつらぎ町,九度山町,粉河町",道路台帳,"撮影,図化","8000,,1000","59.0KM2,2.3KM2",和歌山県,和歌山航測,"57.10.12,58.3.10",
和歌山県,"白浜町,上富田町,すさみ町",道路台帳,"撮影,図化","8000,,1000","43.7KM2,2.4KM2",和歌山県,パシフイック航業,"57.10.12,58.3.10",
和歌山県,"海南市,打田町,桃山町,貴志川町,金屋町",道路台帳,"撮影,図化","8000,,1000","91.2KM2,2.7KM2",和歌山県,朝日航洋,"57.10.1,58.3.10",
和歌山県,"美浜町,日高町,由良町,印南町,みなべ町,日高川町",道路台帳,"撮影,図化","8000,,1000","115.5KM2,3.1KM2",和歌山県,国際航業,"57.10.12,58.3.10",
和歌山県,"御坊市,印南町,龍神村",道路台帳,"撮影,図化","8000,,1000","78.0KM2,2.5KM2",和歌山県,関西航測,"57.10.12,58.3.10",
和歌山県,和歌山市,道路台帳,"撮影,図化","8000,,1000","9.6KM2,0.2KM2",和歌山県,西航空測量,"57.11.22,58.3.1",1068
和歌山県,那智勝浦町,道路台帳,"撮影,図化","8000,,1000","184.2KM2,11.7KM2",那智勝浦町,国際航業,"57.4.5,58.3.31",114
和歌山県,日高町,都市計画及び道路台帳,"撮影,図化,図化修正","8000,,1000,,2500","74.1KM2,4.4KM2,46.4KM2",日高町,国際航業,"57.9.17,58.9.2",717
和歌山県,美浜町,都市計画,"撮影,図化","8000,,2500","23.8KM2,12.8KM2",美浜町,パシフイック航業,"57.10.2,58.3.31",720
和歌山県,花園村,道路台帳,"撮影,図化","8000,,1000","95.0KM2,3.1KM2",花園村,南紀航空,"57.3.30,58.3.20",11
和歌山県,中津村,道路台帳,"撮影,図化","8000,,1000","87.0KM2,3.0KM2",中津村,パシフイック航業,"57.10.15,58.7.31",721
和歌山県,野上町,都市計画,"撮影,図化","12500,,2500","80.0KM2,38.9KM2",野上町,パシフイック航業,"57.6.21,57.8.31",295
和歌山県,和歌山市,下水道計画,図化,500,0.9KM2,和歌山市,パシフイック航業,"58.3.14,58.4.30",
和歌山県,那賀町,道路計画,図化,1000,0.7KM2,和歌山県岩出土木事務所,玉野総合コンサルタント,"57.8.27,57.10.25",
鳥取県,鳥取市,地盤沈下,水準,1級,23.1km,鳥取県,八州,"57.7.5,57.7.20",325
鳥取県,倉吉市,作付状況調査,撮影,20000,402.0KM2,広島国税局,日本航業,"57.5.1,57.5.15",61
鳥取県,用瀬町,農村総合整備,"撮影,図化","12500,,2500","145.0KM2,10.0KM2",用瀬町,西日本建設コンサルタント,"57.11.20,58.3.31",1073
鳥取県,"国府町,福部村,岩美町",道路計画,図化,1000,11.5KM2,鳥取地方農林振興局,"日本航業,荒谷建設コンサルタント,アジア航測","57.10.27,57.12.25",
鳥取県,福部村,道路台帳,図化,1000,1.4KM2,福部村,アジア航測,"57.4.20,57.8.30",
鳥取県,境港市,都市計画,図化修正,2500,23.4KM2,境港市,パシフイック航業,"57.9.1,57.11.30",801
鳥取県,"倉吉市,東伯町,関金町,大山町,岸本町,溝口町,江府町",砂防計画,図化,5000,39.0KM2,中国地建倉吉工事事務所,パシフイック航業,"57.5.27,57.11.30",
鳥取県,米子市,土地区画整理,平板,500,0.3KM2,米子市,日本区画,"57.7.1,57.9.30",
島根県,東出雲町,干拓計画,"基準点,基準点","2級,,3級","1point,1point",島根県,松江測地社,"58.2.14,58.3.10",
島根県,三隅町,港湾整備,"基準点,水準,深浅","2級,,1級,,2000","4point,2.5km,0.3KM2",第三港湾建設局境港工事事務所,八雲建設コンサルタント,"58.2.18,58.3.20",
島根県,浜田市,道路改修,"基準点,水準","3級,,3級","4point,8.0km",中国地建浜田工事事務所,大建測量,"58.1.10,58.3.30",
島根県,,国有林境界調査,基準点,図根点,7point,大阪営林局,自営,"57.5.10,58.2.20",
島根県,"出雲市,斐川町",河川計画,撮影,8000,96.0KM2,中国地建出雲工事事務所,アジア航測,"57.10.27,58.3.31",
島根県県境鳥取県,"松江市,安来市,出雲市,県境境港市,米子市",河川管理,撮影,12500,430.0KM2,中国地建出雲工事事務所,パシフイック航業,"57.12.8,58.3.20",1124
島根県,出雲市,下水道計画,"撮影,図化","4000,,500","2.3KM2,1.2KM2",出雲市,アジア航測,"57.5.28,57.10.4",
島根県,平田市,下水道台帳,"撮影,図化","4000,,500","4.0KM2,0.8KM2",平田市,ワールド航空事業,"57.12.4,58.1.31",
島根県,八束町,道路台帳,"撮影,図化","4000,,500","14.2KM2,5.9KM2",八束町,関西測量所,"57.4.15,57.9.20",452
島根県,"出雲市,斐川町,大社町",河川改修,"撮影,図化,平板","8000,,1000,,500","75.0KM2,14.7KM2,0.4KM2",中国地建出雲工事事務所,ワールド航空事業,"57.12.1,58.3.31",
島根県,,道路台帳,"撮影,図化","8000,,1000","532.4KM2,12.5KM2",島根県,アジア航測,"57.10.28,58.2.28",996
島根県,仁多町,道路台帳,"撮影,図化","8000,,1000","177.1KM2,5.8KM2",仁多町,ワールド航空事業,"57.3.23,58.3.31",14
島根県,大田市,都市計画,"撮影,図化","12500,,2500","37.0KM2,7.0KM2",大田市,ワールド航空事業,"57.7.7,57.11.30",408
島根県,"平田市,出雲市,大社町,斐川町",農地開発,"撮影,図化","25000,,5000","250.0KM2,35.0KM2",中国四国農政局,国際航業,"57.10.30,57.12.20",872
島根県,川本町,河川改修,図化,1000,1.1KM2,中国地建浜田工事事務所,アジア航測,"57.6.25,57.9.30",
島根県,仁摩町,道路台帳,図化,1000,3.4KM2,仁摩町,アジア航測,"57.5.20,57.8.20",
岡山県,奥津町,ダム計画,"基準点,水準","2級,,2級","18point,22km",中国地建苫田ダム工事事務所,復建調査設計,"57.8.2,57.11.30",
岡山県,備前市,国有林境界調査,基準点,図根点,4point,大阪営林局,自営,"57.5.10,58.2.20",
岡山県,岡山市,下水道計画,水準,1級,18.1km,岡山市,昭和測量設計コンサルタント,"58.1.20,58.2.17",
岡山県,真庭市,森林計画,撮影,16000,670.0KM2,岡山県,大阪写真測量所,"57.5.25,57.7.31",200
岡山県,岡山市,作付状況調査,撮影,20000,73.0KM2,広島国税局,日本航業,"58.2.20,58.3.10",61
岡山県,鏡野町,ダム計画,"撮影,図化","4000,,500","8.5KM2,1.2KM2",中国地建苫田ダム工事事務所,朝日航洋,"57.11.13,58.3.25",995
岡山県,玉野市,下水道計画,"撮影,図化","4000,,500","11.2KM2,2.0KM2",玉野市,パシフイック航業,"57.5.10,57.11.30",198
岡山県,岡山市,道路計画,"撮影,図化","4000,,500","5.0KM2,0.3KM2",岡山市,国際航業,"58.2.1,58.7.31",
岡山県,川上町,道路台帳,"撮影,図化","8000,,1000","15.5KM2,4.5KM2",川上町,大阪写真測量所,"57.11.18,58.6.30",924
岡山県,勝北町,道路台帳,"撮影,図化","8000,,1000","45.0KM2,6.7KM2",勝北町,影山測量,"58.2.1,59.2.28",1123
岡山県,熊山町,道路台帳,"撮影,図化","8000,,1000","80.0KM2,6.0KM2",熊山町,西日本建設コンサルタント,"58.1.14,58.6.30",1241
岡山県,八束村,道路台帳及び総合計画,"撮影,撮影,図化,図化","8000,,25000,,1000,,10000","61.5KM2,131.0KM2,3.9KM2,61.5KM2",八束村,西日本建設コンサルタント,"57.7.20,58.7.31",490
岡山県,川上町,農村総合整備,"撮影,図化新規,図化修正","10000,,2500,,2500","86.8KM2,51.8KM2,35.0KM2",川上町,西日本建設コンサルタント,"57.5.10,57.8.30",197
岡山県,鏡野町,道路計画,"撮影,図化","12500,,2500","21.5KM2,3.5KM2",岡山県津山地方振興局,朝日航洋,"57.11.25,58.2.28",1074
岡山県,玉野市,都市計画,"撮影,図化","12500,,2500","170.0KM2,103.3KM2",玉野市,パシフイック航業,"57.5.10,57.11.30",145
岡山県,真備町,都市計画,"撮影,図化修正,図化修正","12500,,2500,,10000","108.8KM2,42.6KM2,42.6KM2",真備町,大阪写真測量所,"57.11.10,58.3.31",925
岡山県,倉敷市,文化財保存計画,図化,500,0.1KM2,倉敷市,朝日航洋,"57.12.5,58.2.28",
岡山県,倉敷市,下水道台帳,図化,500,6.1KM2,倉敷市,朝日航洋,"57.11.12,58.2.20",
岡山県,中央町,道路台帳及び都市計画,"図化,図化","1000,,2500","12.6KM2,71.0KM2",中央町,西日本建設コンサルタント,"57.9.9,59.3.30",1075
岡山県,岡山市,都市計画,"編集,編集,編集","10000,,25000,,50000","763.0KM2,1080.0KM2,1575.0KM2",岡山市,国際航業,"57.10.15,58.3.31",722
広島県,広島市,港湾改修,"基準点,水準","1級,,4級","9point,2.1km",広島県広島港湾事務所,東洋航空事業所,"57.6.29,57.8.27",
広島県,広島市,都市計画,基準点,2級,37point,広島市,八雲建設コンサルタント,"57.9.1,58.3.20",
広島県,大柿町,道路台帳,"撮影,図化","4000,,500","26.0KM2,2.4KM2",大柿町,日本航業,"57.10.16,58.2.15",920
広島県,広島市,道路現況,"撮影,図化","8000,,1000","54.0KM2,16.3KM2",広島市,パシフイック航業,"57.6.25,58.3.31",270
広島県,竹原市,都市計画及び道路台帳,"撮影,撮影,図化,図化","8000,,12500,,1000,,2500","202.5KM2,202.5KM2,9.8KM2,117.4KM2",竹原市,国際航業,"57.10.19,59.3.20",991
広島県,川尻町,都市計画及び道路台帳,"撮影,図化","8000,,2500","43.4KM2,9.5KM2",川尻町,広島航測コンサルタント,"57.7.15,57.11.15",547
広島県,河内町,道路台帳,"撮影,図化","8000,,1000","87.8KM2,6.4KM2",河内町,東日本航空,"57.10.12,58.3.30",923
広島県,総領町,道路台帳,"撮影,図化","8000,,1000","141.0KM2,2.3KM2",総領町,国際航業,"57.9.9,58.3.20",873
広島県,上下町,道路台帳,"撮影,図化","8000,,1000","126.0KM2,4.4KM2",上下町,"上下土木,国際航業","57.8.6,58.3.31",874
広島県,三良坂町,道路台帳,"撮影,図化","8000,,1000","76.6KM2,2.9KM2",三良坂町,広島航測コンサルタント,"57.10.6,58.2.28",878
広島県,比和町,道路台帳,"撮影,図化","8000,,1000","166.3KM2,2.4KM2",比和町,広島航測コンサルタント,"57.10.8,58.3.31",877
広島県,新市町,道路台帳,"撮影,図化","8000,,1000","91.0KM2,14.4KM2",新市町,国際航業,"57.9.1,58.3.31",875
広島県,音戸町,道路台帳,"撮影,図化","8000,,1000","32.9KM2,1.9KM2",音戸町,広島航測コンサルタント,"57.11.1,58.3.31",998
広島県,高宮町,道路台帳,"撮影,図化","8000,,1000","190.6KM2,7.0KM2",高宮町,広島航測コンサルタント,"57.11.19,59.2.20",1079
広島県,吉舎町,道路台帳,"撮影,図化","8000,,1000","124.5KM2,5.1KM2",吉舎町,パシフイック航業,"58.1.20,58.11.20",1313
広島県,作木村,道路台帳,"撮影,図化","8000,,1000","153.2KM2,2.3KM2",作木村,広島航測コンサルタント,"57.11.15,58.9.30",999
広島県,海田町,都市計画,"撮影,図化","12000,,2500","40.0KM2,13.7KM2",海田町,日本航空,"57.11.8,58.2.28",993
広島県,呉市,道路台帳,図化,1000,1.3KM2,呉市,パシフイック航業,"57.9.6,58.1.22",
広島県,三原市,道路台帳,図化,1000,1.0KM2,三原市,広島航測コンサルタント,"57.11.18,58.3.31",
広島県,庄原市,公園計画,図化,2500,4.6KM2,中国地建企画課,アジア航測,"57.5.29,57.9.14",267
広島県,三原市,都市計画,図化,2500,16.3KM2,三原市,パシフイック航業,"57.5.20,57.7.30",63
広島県,広島市,都市計画,図化,2500,280.0KM2,広島市,広島航測コンサルタント,"57.7.30,58.2.28",493
広島県,比和町,都市計画,図化,2500,20.0KM2,比和町,広島航測コンサルタント,"57.10.8,58.3.31",
広島県,黒瀬町,総合計画,図化,2500,46.3KM2,黒瀬町,広島航測コンサルタント,"57.12.21,58.3.20",1167
広島県,久井町,道路台帳,平板,500,6.5KM2,久井町,中国技術工業,"57.10.1,58.7.28",
山口県,豊北町,農地造成,"基準点,水準,図化","2級,,3級,,1000","2point,9.6km,0.2KM2",中国四国農政局豊北開拓建設事業所,中央復建コンサルタンツ,"57.7.1,57.9.1",
山口県,下松市,国有林境界調査,基準点,図根点,4point,大阪営林局,"共和測地,西谷技術コンサルタント","57.5.10,58.2.20",
山口県,"萩市,旭村",道路計画,"撮影,図化","3000,,500","17.0KM2,0.6KM2",旭村,朝日航洋,"57.12.2,58.2.20",
山口県,山口市,道路改修,"撮影,図化","4000,,500","4.1KM2,1.2KM2",中国地建山口工事事務所,アジア航測,"57.12.16,58.8.31",
山口県,大和町,下水道台帳,"撮影,図化","4000,,500","5.0KM2,0.4KM2",大和町,アジア航測,"57.10.4,57.11.30",723
山口県,阿武町,鉄道計画,"撮影,図化","4000,,500","12.0KM2,0.7KM2",日本国有鉄道下関工事局,東洋航空事業,"57.5.31,57.8.21",199
山口県,徳地町,総合計画,"撮影,写図","8000,,1000","8.8KM2,3.4KM2",国立少年自然の家建設促進協議会,アジア航測,"57.11.25,58.5.31",922
山口県,柳井市,ほ場整備,"撮影,図化","8000,,1000","10.3KM2,2.3KM2",柳井市,広島航測コンサルタント,"57.7.10,58.2.28",409
山口県,周東町,道路台帳,"撮影,図化","8000,,1000","183.0KM2,6.1KM2",周東町,アジア航測,"57.8.1,59.3.31",531
山口県,豊北町,ほ場整備,"撮影,図化","8000,,1000","4.8KM2,0.7KM2",豊北町,富士測量,"58.1.31,58.3.20",1168
山口県,防府市,都市計画,"撮影,図化","12500,,2500","236.0KM2,88.0KM2",防府市,パシフイック航業,"57.4.5,57.5.31",117
山口県,阿知須町,都市計画,"撮影,図化","12500,,2500","50.0KM2,22.4KM2",阿知須町,アジア航測,"57.5.24,57.10.15",269
山口県,萩市,下水道事業,図化,500,0.6KM2,萩市,パシフイック航業,"57.7.7,57.10.30",
山口県,防府市,道路台帳,図化,500,0.4KM2,防府市,パシフイック航業,"57.12.18,58.3.20",
山口県,下関市,下水道台帳,図化,500,0.5KM2,下関市,パシフイック航業,"58.1.19,58.3.25",
山口県,徳山市,道路台帳,図化,500,1.0KM2,徳山市,パシフイック航業,"58.1.22,58.3.30",
山口県,下関市,道路台帳,図化,1000,12.7KM2,下関市,パシフイック航業,"58.2.10,58.3.30",
山口県,旭村,ほ場整備,図化,1000,1.9KM2,旭村,西海航測,"57.6.30,57.8.31",
山口県,豊北町,土地改良,"平板,平板","500,,1000","0.5KM2,0.5KM2",中国四国農政局豊北開拓建設事業所,宇部建設コンサルタント,"58.1.10,58.2.4",
山口県,山口市,道路台帳,平板,500,1.5KM2,山口市,葉山土木コンサルタント他6社,"57.5.1,58.3.31",
徳島県,西祖谷山村,砂防計画,"撮影,撮影,図化","4000,,8000,,1000","5.2KM2,4.1KM2,1.0KM2",四国地建吉野川砂防工事事務所,アジア航測,"57.9.30,58.1.31",737
徳島県,勝浦町,かんがい計画,"撮影,図化","8000,,1000","33.8KM2,1.0KM2",徳島県徳島農林事務所,アジア航測,"57.6.18,57.9.15",465
徳島県,池田町,道路台帳,"撮影,図化","8000,,1000","111.5KM2,14.4KM2",池田町,国際航業,"57.5.15,58.3.10",146
徳島県,三加茂町,道路台帳,"撮影,図化","8000,,1000","100.5KM2,8.0KM2",三加茂町,アジア航測,"57.6.25,58.3.30",334
徳島県,美馬町,道路台帳,"撮影,図化","8000,,1000","70.5KM2,11.9KM2",美馬町,アジア航測,"57.6.5,58.3.20",336
徳島県,那賀川町,道路台帳,"撮影,図化","8000,,1000","31.6KM2,6.4KM2",那賀川町,国際航業,"57.6.18,58.3.31",466
徳島県,阿波町,道路台帳,"撮影,図化","8000,,1000","46.7KM2,7.9KM2",阿波町,国際航業,"57.7.1,58.2.28",469
徳島県,貞光町,道路台帳,"撮影,図化","8000,,1000","82.9KM2,12.4KM2",貞光町,国際航業,"57.8.1,58.3.25",586
徳島県,市場町,道路台帳,"撮影,図化","8000,,1000","67.0KM2,7.3KM2",市場町,中庭測量,"57.7.15,58.2.28",592
徳島県,穴吹町,道路台帳,"撮影,図化","8000,,1000","134.5KM2,12.0KM2",穴吹町,国際航業,"57.10.15,58.12.20",881
徳島県,相生町,道路台帳,"撮影,図化","8000,,1000","20.6KM2,2.6KM2",相生町,国際航業,"58.1.20,58.5.20",1185
徳島県,木屋平村,道路台帳,"撮影,図化","8000,,1000","93.0KM2,4.3KM2",木屋平村,アジア航測,"57.7.1,57.10.30",461
徳島県,"神山町,木沢村",地すべり対策,"撮影,図化","10000,,2000","10.1KM2,0.8KM2",徳島県,国際航業,"57.5.10,57.6.15",
徳島県,半田町,農村総合整備,"撮影,図化修正","20000,,5000","94.7KM2,51.7KM2",徳島県,パシフイック航業,"57.5.10,57.7.15",326
徳島県,阿南市,港湾計画,"撮影,図化","35000,,10000","76.1KM2,16.8KM2",徳島県,アジア航測,"58.2.12,58.3.30",1244
徳島県,牟岐町,道路計画,図化,1000,0.5KM2,四国地建徳島工事事務所,アジア航測,"58.1.20,58.3.31",
徳島県,藍住町,道路台帳,図化,1000,7.6KM2,藍住町,国際航業,"57.9.1,58.2.28",
徳島県,"板野町,徳島市,鳴門市,松茂町,藍住町",河川計画,"図化新規,図化修正","2500,,2500","25.5KM2,37.4KM2",四国地建徳島工事事務所,アジア航測,"57.10.1,58.3.15",736
徳島県,"阿波市,海南町,宍喰町",森林計画,写図,5000,314.0KM2,徳島県,中庭測量,"57.9.1,58.3.31",725
香川県,琴南町,森林計画,基準点,図根点,2point,高知営林局,林野弘済会,"57.9.1,57.12.30",
香川県,高松市,森林計画,基準点,図根点,9point,高知営林局,林野弘済会,"57.12.10,58.3.20",
香川県,白鳥町,道路台帳,"撮影,撮影,図化","4000,,8000,,1000","17.6KM2,67.2KM2,3.6KM2",白鳥町,国際航業,"57.8.1,59.2.28",473
香川県,観音寺市,道路台帳,"撮影,図化","8000,,1000","147.3KM2,5.8KM2",香川県,アジア航測,"57.6.10,57.12.25",462
香川県,"丸亀市,善通寺市",道路台帳,"撮影,図化","8000,,1000","114.0KM2,5.6KM2",香川県,パシフイック航業,"57.6.10,57.12.25",
香川県,"仁尾町,高瀬町",道路台帳,"撮影,図化","8000,,1000","175.0KM2,5.8KM2",香川県,国際航業,"57.6.10,57.12.25",462
香川県,土庄町,道路台帳,"撮影,図化","8000,,1000","4.0KM2,7.8KM2",土庄町,国際航業,"57.5.1,58.3.30",
香川県,大川町,道路台帳,"撮影,図化","8000,,1000","34.8KM2,3.0KM2",大川町,国際航業,"57.6.1,58.2.28",457
香川県,山本町,道路台帳,"撮影,図化","8000,,1000","68.8KM2,4.3KM2",山本町,大阪写真測量所,"57.8.6,58.2.28",590
香川県,直島町,道路台帳,"撮影,図化","8000,,1000","14.2KM2,2.0KM2",直島町,アジア航測,"57.8.30,58.3.15",598
香川県,琴南町,道路台帳,"撮影,図化","8000,,1000","52.0KM2,53.2KM2",琴南町,アジア航測,"57.12.1,58.3.30",1001
香川県,豊浜町,道路台帳,"撮影,図化","8000,,1000","12.0KM2,1.9KM2",豊浜町,アジア航測,"58.2.15,58.9.30",1247
香川県,三木町,総合計画,"撮影,図化","30000,,10000","104.0KM2,37.5KM2",三木町,国際航業,"58.2.25,58.4.28",1246
香川県,高瀬町,道路台帳,図化,1000,11.5KM2,高瀬町,アジア航測,"57.6.10,58.1.31",
香川県,庵治町,道路台帳,図化,1000,2.0KM2,庵治町,アジア航測,"57.3.31,58.3.31",
香川県,香南町,道路台帳,図化,1000,2.2KM2,香南町,国際航業,"57.9.20,58.3.20",
香川県,津田町,道路台帳,図化,1000,2.9KM2,津田町,朝日航洋,"57.11.25,58.3.31",
香川県,"香川町,香南町,綾上町,綾南町",空港計画,図化,1000,10.9KM2,香川県,国際航業,"57.6.25,57.10.30",459
香川県,内海町,道路台帳,図化,1000,4.7KM2,内海町,国際航業,"57.6.2,57.12.31",
香川県,豊中町,都市計画,"図化,図化","2500,,10000","5.0KM2,19.8KM2",豊中町,アジア航測,"57.7.25,57.9.30",475
愛媛県,伊予三島市,ダム建設,"基準点,基準点","1級,,2級","7point,14point",四国地建富郷ダム工事事務所,復建調査設計,"58.1.10,58.3.31",
愛媛県,松山市,道路台帳,"基準点,水準,平板","1級,,3級,,500","7point,27.5km,1.7KM2",松山市,国際航業,"57.11.1,58.3.20",
愛媛県,一本松町,森林計画,基準点,図根点,2point,高知営林局,林野弘済会,"57.7.10,57.12.30",
愛媛県,重信町,都市計画,撮影,12500,37.2KM2,重信町,パシフイック航業,"57.8.16,57.9.31",597
愛媛県,久万高原町,森林計画,撮影,16000,900.0KM2,愛媛県,日本航業,"57.6.20,57.10.1",331
愛媛県,松山市,都市計画,"撮影,図化","4000,,500","33.0KM2,16.8KM2",松山市,パシフイック航業,"57.4.14,58.3.15",68
愛媛県,八幡浜市,道路台帳,"撮影,撮影,図化,図化","4000,,8000,,500,,1000","14.5KM2,133.2KM2,3.3KM2,6.8KM2",八幡浜市,アジア航測,"57.4.30,58.5.31",148
愛媛県,今治市,道路台帳,"撮影,撮影,図化,図化","4000,,8000,,500,,1000","33.0KM2,72.0KM2,4.2KM2,12.1KM2",今治市,パシフイック航業,"57.8.15,58.3.25",589
愛媛県,伊予三島市,下水道台帳,"撮影,図化","4000,,500","3.4KM2,0.9KM2",伊予三島市,三和航測,"57.8.3,57.10.30",470
愛媛県,保内町,道路台帳,"撮影,図化","4000,,500","3.4KM2,0.2KM2",保内町,パシフイック航業,"57.2.4,57.3.30",
愛媛県,宇和町,道路台帳,"撮影,撮影,図化,図化","4000,,8000,,500,,1000","9.8KM2,150.0KM2,1.1KM2,13.2KM2",宇和町,第一航業,"58.1.8,59.2.20",1145
愛媛県,大洲市,農地計画,"撮影,図化","7000,,1000","20.0KM2,1.8KM2",中国四国農政局大洲喜多開拓建設事業所,東洋航空事業,"57.3.6,57.4.30",18
愛媛県,朝倉村,ほ場整備,"撮影,図化","8000,,1000","14.6KM2,1.9KM2",愛媛県今治地方局,三和航測,"57.7.25,57.8.29",464
愛媛県,三崎町,土地改良,"撮影,図化","8000,,1000","8.7KM2,0.3KM2",愛媛県八幡浜地方局,アジア航測,"57.8.14,57.9.22",599
愛媛県,城辺町,道路台帳,"撮影,図化","8000,,1000","70.2KM2,6.8KM2",城辺町,国際航業,"58.2.9,58.4.27",1243
愛媛県,面河村,道路台帳,"撮影,図化","8000,,1000","51.3KM2,1.9KM2",面河村,国際航業,"57.9.10,58.3.26",727
愛媛県,河辺村,道路台帳,"撮影,図化","8000,,1000","53.5KM2,2.8KM2",河辺村,第一航業,"57.11.26,59.3.20",1189
愛媛県,宇和島市,都市計画,"撮影,図化新規,図化修正","12500,,2500,,2500","361.0KM2,62.0KM2,81.0KM2",宇和島市,国際航業,"57.5.16,57.8.31",150
愛媛県,伯方町,農村総合整備,"撮影,図化,図化","25000,,5000,,10000","70.4KM2,19.4KM2,19.4KM2",伯方町,三和航測,"57.6.2,57.6.18",151
愛媛県,川之江市,下水道台帳,図化,500,0.2KM2,川之江市,三和航測,"57.8.3,57.12.25",
愛媛県,宇和島市,道路計画,図化,1000,1.3KM2,四国地建大洲工事事務所,国際航業,"58.1.10,58.2.10",
愛媛県,大洲市,農地開発,図化,1000,1.3KM2,中国四国農政局大洲喜多開拓建設事業所,朝日航洋,"57.11.9,58.2.2",
愛媛県,新居浜市,道路台帳,図化,1000,8.0KM2,新居浜市,パシフイック航業,"57.9.10,58.1.30",
愛媛県,朝倉村,道路台帳,図化,1000,0.2KM2,朝倉村,パシフイック航業,"57.3.30,57.5.30",
愛媛県,松山市,港湾計画,図化,3000,2.2KM2,松山市,パシフイック航業,"57.2.17,57.3.31",
高知県,高知市,道路台帳及び下水道台帳,"撮影(対標有),撮影(対標有)","4000,,8000","1.8KM2,80.0KM2",高知市,国際航業,"57.11.22,58.3.15",1007
高知県,佐賀町,道路台帳,撮影(対標有),8000,80.0KM2,佐賀町,国際航業,"57.11.10,57.12.25",1005
高知県,中村市,道路台帳,"撮影,空三","4000,,4000","450.0KM2,1283model",中村市,国際航業,"57.6.30,61.3.31",460
高知県,大豊町,砂防計画,"撮影,撮影,図化新規,図化修正","4000,,8000,,1000,,1000","13.0KM2,6.8KM2,1.3KM2,3.8KM2",四国地建吉野川砂防工事事務所,アジア航測,"57.9.30,58.1.31",737
高知県,須崎市,都市計画,"撮影,撮影,図化,図化修正","4000,,12500,,500,,2500","1.5KM2,14.9KM2,0.3KM2,3.6KM2",須崎市,アジア航測,"57.11.20,58.1.31",1140
高知県,安田町,都市計画,"撮影,図化","4000,,500","2.2KM2,0.1KM2",安田町,関西航測,"58.2.1,58.3.10",
高知県,"宿毛市,大月町",農地開発,"撮影,図化","7000,,1000","7.7KM2,0.6KM2",中国四国農政局,朝日航洋,"57.7.27,57.9.13",588
高知県,土佐市,都市計画,"撮影,図化","8000,,1500","6.8KM2,1.5KM2",土佐市,パシフイック航業,"57.6.1,57.9.10",328
高知県,宿毛市,道路台帳,"撮影,図化","8000,,1000","43.3KM2,1.7KM2",宿毛市,パシフイック航業,"57.2.10,57.3.20",17
高知県,高知市,道路台帳及び下水道台帳,"撮影,図化,図化","8000,,500,,1000","128.5KM2,0.8KM2,31.7KM2",高知市,国際航業,"57.5.20,58.2.28",327
高知県,宿毛市,道路台帳,"撮影,図化","8000,,1000","32.7KM2,1.3KM2",宿毛市,国際航業,"57.12.15,58.3.25",1142
高知県,赤岡町,都市計画,"撮影,図化","8000,,1000","5.4KM2,1.7KM2",赤岡町,パシフイック航業,"57.3.25,57.6.30",19
高知県,檮原町,道路台帳,"撮影,図化","8000,,1000","160.0KM2,6.6KM2",檮原町,第一測量設計コンサルタント,"57.4.1,58.3.10",329
高知県,大方町,道路台帳,"撮影,図化","8000,,1000","157.6KM2,4.8KM2",大方町,国際航業,"57.6.19,58.2.28",333
