都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,,地域修正,～の有無,2018.01.10地名修正
京都府,伊根町,道路計画,写測,2500,3.0KM2,京都府宮津土木工営所,アジア航測,"55.6.1,55.10.31",639,,郡削除,,
京都府,宇治田原町,道路台帳,"撮影,写測,写測","10000,,1000,,2500","37.3KM2,4.4KM2,37.3KM2",宇治田原町,国際航業,"55.2.4,55.12.15",670,,,,
京都府,京北町,道路台帳,"撮影,写測","8000,,1000","218.0KM2,2.8KM2",京北町,国際航業,"55.5.1,56.7.31",671,,全域削除,,
京都府,,道路台帳,"撮影,写測","4000,,500","33.1KM2,2.3KM2",京都府,"国際,野間,吹上共同企業体","55.9.25,56.3.10",,,道路,,
京都府,,道路台帳,"撮影,写測","4000,,500","31.7KM2,2.3KM2",京都府,"関西航測,望月,谷舗共同企業体","55.9.25,56.3.10",,,外削除,,
京都府,"京丹後市,宮津市,舞鶴市",道路台帳,"撮影,写測","4000,,500","48.0KM2,3.3KM2",京都府,"東日本航空,中村建設コンサルタント,西村測量設計","55.9.25,56.3.10",,,「外」削除&市付与,,
京都府,,道路台帳,"撮影,写測","4000,,500","34.3KM2,2.3KM2",京都府,"内外,吉永,中地共同企業体","55.9.25,56.3.10",,,道路,,
京都府,,道路台帳,"撮影,写測","4000,,500","26.4KM2,1.6KM2",京都府,"アジア,日開,山内共同企業体","55.9.25,56.3.10",,,道路,,
京都府,美山町,道路台帳,"撮影,写測","8000,,1000","350.0KM2,4.0KM2",美山町,西日本航業,"55.11.1,56.4.30",781,,,,
京都府,京都市,道路台帳,基準点,,22point,京都市,東洋航空事業,"55.11.1,56.3.25",,,地名修正,,
京都府,綾部市,道路台帳,"撮影,写測","8000,,1000","274.0KM2,7.5KM2",綾部市,国際航業,"55.11.19,56.11.30",1004,,,,
京都府,"京都市,向日市,長岡京市,大山崎町",地盤沈下,水準,,33.2km,京都府,関西測量所,"56.1.26,56.2.25",1074,,,,
京都府,京都市,地盤沈下,水準,,68.0km,京都市,関西測量所,"56.2.9,56.3.25",1178,,,,
京都府,舞鶴市,基準石設置,水準,,3.0km,京都府舞鶴地方振興局舞鶴港管理事務所,吉永測量設計(株),"56.3.1,56.3.25",,,,,
京都府,亀岡市,都市計画,"撮影,撮影,写測","4000,,8000,,2500","21.4KM2,175.4KM2,12.5KM2",亀岡市,アジア航測,"56.3.23,56.4.30",1267,,,,
大阪府,交野市,道路台帳,"撮影,写測","4000,,500","25.3KM2,3.7KM2",交野市,メトロ航業,"55.4.1,56.5.31",,,地名修正,,
大阪府,河内長野市,道路台帳,"撮影,写測","4000,,500","60.0KM2,40.0KM2",河内長野市,サンヨー開発測量,"55.3.15,59.3.31",31,,市道削除,,
大阪府,河南町,道路台帳,"撮影,写測","4000,,500","25.5KM2,8.4KM2",河南町,国際航業,"55.6.2,57.3.31",420,,,,
大阪府,枚方市,道路台帳,"撮影,写測","4000,,500","12.1KM2,12.1KM2",枚方市,国際航業,"55.6.3,56.3.25",421,,,,
大阪府,太子町,道路台帳,"撮影,写測","4000,,500","14.2KM2,3.2KM2",太子町,国際航業,"55.6.2,57.3.31",422,,,,
大阪府,高石市,道路台帳,"撮影,写測","4000,,500","6.3KM2,2.1KM2",高石市,アジア航測,"55.6.28,56.3.31",424,,,,
大阪府,堺市,道路台帳,写測,500,18.6KM2,堺市,国際航業,"55.8.15,56.3.31",,,,,
大阪府,箕面市,ダム計画,"基準点,基準点","1級,,2級","8point,9point",近畿地建猪名川工事事務所,オオバ,"55.7.3,55.11.19",,写測修正,地名修正,,
大阪府,,地域計画,"撮影,写測","12500,,2500","698.2KM2,519.7KM2",大阪府,パシフィック航業,"55.7.22,56.3.25",,,地域削除,,
大阪府,箕面市,余野川ダム水準測量,水準,,16.5km,近畿地建猪名川工事事務所,オオバ,"55.8.12,55.12.29",,,地名修正,,
大阪府,枚方市,地盤沈下,水準,,62.0km,枚方市,(株)八洲,"55.10.1,56.2.28",571,,,,
大阪府,,地盤沈下,水準,,658.0km,大阪府,"南海コン,サンヨー,日建技術,大阪測量","55.10.1,56.2.28",572,,県削除,,
大阪府,"大阪市,東大阪市",地盤沈下,水準,,44.7km,大阪府寝屋川水系改修工営所,南海コンサルタント,"55.8.12,55.11.19",,,,,
大阪府,大阪市,地盤沈下,水準,,136.6km,大阪府西大阪治水事務所,(株)八洲,"55.10.1,56.3.20",,,市内削除,,
大阪府,泉南市,道路台帳,写測,500,2.5KM2,泉南市,パシフィック航業,"55.9.1,56.3.20",,,,,
大阪府,大阪市,地盤沈下,水準,,260.0km,大阪市,日本工事測量,"55.10.1,56.2.28",640,,市内削除,,
大阪府,摂津市,道路台帳,写測,500,1.6KM2,摂津市,パシフィック航業,"55.8.28,56.3.31",,,全域削除,,
大阪府,和泉市,道路計画,"撮影,写測","4000,,500","9.6KM2,0.7KM2",和泉市,ワールド航空事業,"55.7.1,55.12.5",,,,,
大阪府県境京都府,"枚方市,県境八幡市,田辺町",道路計画,"撮影,写測","4000,,500","11.7KM2,0.8KM2",日本国有鉄道大阪工事局,国際航業,"55.11.1,56.2.28",712,,,,県名修正
大阪府,大東市,同和対策事業,"撮影,写測","8000,,1000","7.0KM2,0.6KM2",大東市,アジア航測,"55.7.1,55.12.25",717,,"地区削除,地名修正",,
大阪府,,鉄道計画,"撮影,写測","5000,,500","5.1KM2,0.9KM2",日本国有鉄道大阪工事局,パシフィック航業,"55.10.30,56.3.18",,,県削除,,
大阪府,堺市,地盤沈下,水準,,62.0km,堺市,本州測量設計,"55.11.1,56.2.28",784,,全域削除,,
大阪府,堺市,地盤沈下,水準,,85.7km,大阪府岸和田港湾事務所,南海コンサルタント,"55.10.20,56.1.31",786,,外削除,,
大阪府,東大阪市,道路台帳,平板,500,0.1KM2,東大阪市,日建技術コンサルタント,"55.10.23,56.3.31",,,,,
大阪府,守口市,地盤沈下,水準,,2.0km,守口市,パシフィック航業,"55.10.1,56.2.28",917,,全域削除,,
大阪府,忠岡町,下水道台帳,"撮影,写測","4000,,500","3.6KM2,0.7KM2",忠岡町,アジア航測,"55.11.25,56.3.20",1005,,郡削除,,
大阪府,大東市,道路台帳,"撮影,写測新規,写測修正","4000,,500,,500","18.4KM2,11.2KM2,1.3KM2",大東市,アジア航測,"55.12.20,57.7.31",1006,写測修正,全域削除,,
大阪府,東大阪市,地盤沈下,水準,,20.0km,東大阪市,(株)八州,"55.12.22,56.2.28",1007,,,,
大阪府,,地盤沈下,水準,,120.7km,大阪市港湾局,大阪測量(株),"56.1.7,56.3.16",,,大阪港,,
大阪府,岸和田市,道路台帳,修正,500,0.4KM2,岸和田市,パシフィック航業,"56.1.21,56.3.20",,,,,
大阪府,,上水道施設整備計画,"撮影,写測","8000,,1000","30.1KM2,2.2KM2",大阪府水道企業管理者,大東航空測量(株),"56.1.27,56.3.31",,,大阪府,,
大阪府,能勢町,ほ場整備,確定,500,0.2KM2,能勢町,内外エンジニアリング,"56.3.15,56.4.15",,,地名修正,,
大阪府,能勢町,ほ場整備,確定,500,0.2KM2,能勢町,(株)大研設計事務所,"56.3.20,56.3.31",,,地名修正,,
兵庫県,神戸市,福祉ゾーン建設,"撮影,写測","4000,,500","14.0KM2,4.0KM2",神戸市都市整備公社,東日本航空,"55.3.16,55.7.31",,,地名修正,,
兵庫県,西宮市,ニュータウン計画,"撮影,写測","6000,,1000","19.0KM2,8.0KM2",宅地開発公団関西支所,国際航業,"55.3.14,55.7.1",,,地名修正,,
兵庫県,たつの市,国有林境界調査,境界,,228.0km,大阪営林局,自営,"55.5.20,55.12.20",105,,山→市,,
兵庫県,尼崎市,道路台帳,写測,500,17.8KM2,尼崎市,パシフィック航業,"55.6.1,56.3.16",,,,,
兵庫県,柏原町,都市計画,"撮影,写測","12500,,2500","75.3KM2,16.0KM2",柏原町,関西航測,"55.4.25,55.7.25",159,,,,
兵庫県,西宮市,道路台帳,平板,500,0.3KM2,西宮市,(株)八州,"55.6.5,56.2.28",,,外削除,,
兵庫県,神戸市,上水道送水計画,"撮影,撮影,写測,写測","4000,,10000,,500,,2500","26.6KM2,4.3KM2,0.2KM2,7.0KM2",神戸市水道局,国際航業,"55.6.21,55.9.5",419,,,,
兵庫県,上郡町,道路台帳,"撮影,写測","8000,,1000","150.2KM2,6.5KM2",上郡町,国際航業,"55.4.15,55.12.25",423,,郡削除,,
兵庫県,伊丹市,都市計画,"撮影,写測","12500,,2500","30.0KM2,25.1KM2",伊丹市,大阪写真測量所,"55.7.11,55.12.27",426,,全域削除,,
兵庫県,養父町,農村総合整備,"撮影,写測","12500,,2500","116.0KM2,17.0KM2",養父町,東洋航空事業,"55.7.15,55.9.30",428,,,,
兵庫県,明石市,土地区画整理,平板,500,0.5KM2,明石市,サンヨー開発測量,"55.7.25,56.1.20",,,"地区削除,地名修正",,
兵庫県,川西市,道路台帳,平板,500,0.4KM2,川西市,内外エンジニアリング,"55.9.15,56.3.31",,,"地区削除,外削除",,
兵庫県,伊丹市,地盤沈下,水準,,32.0km,伊丹市,東洋航空事業,"55.11.1,56.2.28",574,,全域削除,,
兵庫県,佐用町,道路台帳,"撮影,写測","8000,,1000","91.1KM2,6.0KM2",上月町,国際航業,"55.7.1,55.12.20",672,,"地区削除,地名修正",,
兵庫県,高砂市,下水道事業,水準点,,20point,高砂市,パシフィック航業,"55.10.3,55.10.31",,,,,
兵庫県,尼崎市,地盤沈下,水準,,100.0km,尼崎市,東洋航空事業,"55.11.1,56.2.28",709,,市内削除,,
兵庫県,西宮市,地盤沈下,水準,,70.0km,西宮市,東洋航空事業,"55.11.1,56.2.28",710,,市内削除,,
兵庫県,香寺町,道路台帳,"撮影,写測","8000,,1000","31.7KM2,3.5KM2",香寺町,アジア航測,"55.10.20,56.5.31",716,,,,
兵庫県,,道路台帳,"撮影,写測","4000,,500","306.0KM2,1.9KM2",兵庫県,国際航業,"55.10.30,56.3.25",,,県削除,,
兵庫県,,道路台帳,"撮影,写測","4000,,500","90.6KM2,98.5KM2",兵庫県,パシフィック航業,"55.10.28,56.3.25",,,県削除,,
兵庫県,"尼崎市,西宮市,伊丹市",地盤沈下,水準,,13.0km,兵庫県,東洋航空事業,"55.10.1,55.12.10",,,,,
兵庫県,,道路台帳,"撮影,写測","4000,,500","66.0KM2,2.2KM2",兵庫県,アジア航測,"55.10.28,56.3.25",,,県削除,,
兵庫県,明石市,道路台帳,"撮影,写測","4000,,500","49.3KM2,0.7KM2",明石市,アジア航測,"55.9.19,56.3.31",780,,全域削除,,
兵庫県,波賀町,道路台帳,"撮影,写測","8000,,1000","112.3KM2,1.6KM2",波賀町,関西航測,"55.5.19,56.2.28",,,全域削除,,
兵庫県,千種町,道路台帳,"撮影,写測","8000,,1000","83.2KM2,1.3KM2",千種町,関西航測,"55.5.20,56.2.28",,,全域削除,,
兵庫県,三木市,道路台帳,"撮影,写測","4000,,500","60.0KM2,6.9KM2",三木市,パシフィック航業,"55.11.27,56.8.31",915,,,,
兵庫県,神戸市,道路計画,写測,1000,2.7KM2,近畿地建阪神国道工事事務所,アジア航測,"55.12.19,56.3.22",,,地名修正,,
兵庫県,加古川市,橋梁改築工事,"撮影,写測","4000,,500","1.5KM2,0.4KM2",近畿地建姫路工事事務所,国際航業,"56.1.19,56.3.20",,,,,
兵庫県,"豊岡市,和田山町",導水計画,写測,2500,10.0KM2,兵庫県,アジア航測,"55.12.23,56.3.10",,,,,
兵庫県,篠山町,道路台帳,"撮影,写測","4000,,500","43.7KM2,1.1KM2",兵庫県,東洋航空事業,"56.1.21,56.3.25",,,外削除,,
兵庫県,一宮町,道路台帳,"撮影,写測","8000,,1000","158.0KM2,4.1KM2",一宮町,関西航測,"55.12.16,57.3.20",1154,,全域削除,,
兵庫県,相生市,道路台帳,写測,500,1.1KM2,相生市,国際航業,"55.12.15,56.3.25",,,,,
兵庫県,神戸市,ニュータウン計画,"撮影,写測","6000,,1000","94.8KM2,4.5KM2",神戸市,国際航業,"56.1.28,56.3.31",1179,,地名修正,,
兵庫県,川西市,道路台帳,平板,500,0.1KM2,川西市,"大阪国際空港周辺整備機構,(有)木村測量","56.3.10,56.6.30",,,地名修正,,
兵庫県,神戸市,土地所在地の作成,平板,500,1.5KM2,神戸市,国際航業,"56.3.2,56.3.31",,,地名修正,,
兵庫県,西宮市,道路台帳,"基準点,基準点","2級,,3級","9point,16point",西宮市,(株)八州,"56.3.2,56.3.31",,写測修正,全域削除,,
兵庫県,竹野町,道路台帳,写測,1000,2.0KM2,竹野町,国際航業,"56.3.18,56.6.30",,,全域削除,,
奈良県,,森林調査,撮影,20000,432.0KM2,奈良県,大阪写真測量所,"55.4.16,55.7.20",,,川,,
奈良県,大宇陀町,道路台帳,写測,1000,1.6KM2,大宇陀町,キンキ航測,"54.10.1,57.3.31",,,全域削除,,
奈良県,大宇陀町,都市計画,写測,2500,6.0KM2,大宇陀町,キンキ航測,"55.4.5,55.5.20",55,,外削除,,
奈良県,河合町,道路台帳,写測,1000,1.2KM2,河合町,アジア航測,"55.4.10,56.3.31",,,全域削除,,
奈良県,生駒市,道路台帳,"撮影,写測","4000,,500","12.0KM2,3.4KM2",生駒市,パシフィック航業,"55.6.23,56.3.31",427,,,,
奈良県,大和郡山市,都市計画,"撮影,写測","12500,,2500","43.0KM2,43.0KM2",大和郡山市,大阪写真測量所,"55.6.25,55.10.30",433,,郡削除,,
奈良県,"明日香村,高取町,御所市,吉野町",道路台帳,"撮影,写測","4000,,500","37.7KM2,1.2KM2",奈良県,パシフィック航業,"55.7.2,56.1.30",570,,,,
奈良県,大和高田市,道路台帳,"撮影,写測","4000,,500","17.9KM2,1.2KM2",奈良県,アジア航測,"55.7.2,56.1.30",570,,,,
奈良県,,道路台帳,"撮影,写測","4000,,500","17.6KM2,1.6KM2",奈良県,日本工事測量,"55.7.2,56.1.30",570,,「他」削除,,
奈良県,香芝町,公有財産台帳作成,"平板,平板","250,,500","0.1KM2,0.1KM2",香芝町,大阪写真測量所,"55.10.6,56.2.28",,,町内削除,,
奈良県,東吉野村,"道路台帳,管内図作成","撮影,撮影","8000,,12500","80.0KM2,132.0KM2",東吉野村,サンヨー開発測量,"55.10.21,56.3.31",714,,,,
奈良県,黒滝村,道路台帳,"撮影,写測","8000,,1000","47.8KM2,1.5KM2",黒滝村,サンヨー開発測量,"55.10.13,56.3.31",715,,,,
奈良県,都祁村,道路台帳,"撮影,写測","4000,,500","44.4KM2,2.7KM2",都祁村,日本工事測量,"55.11.10,56.8.31",785,,全域削除,,
奈良県,斑鳩町,都市計画,"撮影,写測","12500,,2500","14.6KM2,14.6KM2",斑鳩町,大阪写真測量所,"55.12.6,56.3.20",1072,,,,
奈良県,"榛原町,宇陀市,菟田野町",下水道計画,水準,,27.0km,奈良県浄化センター,パシフィック航業,"56.3.10,56.4.30",,,地名修正,,
奈良県,,森林計画,撮影,20000,644.0KM2,奈良県,大阪写真測量所,"56.4.16,56.7.20",1268,,河,,
和歌山県,中辺路町,熊野古道保存修理,"撮影,写測","4000,,500","67.3KM2,6.1KM2",中辺路町,アジア航測,"53.10.1,57.3.31",,,,,
和歌山県,由良町,都市計画,写測,2500,30.5KM2,由良町,パシフィック航業,"55.4.10,55.10.31",30,,全域削除,,
和歌山県,新宮市,都市計画,"撮影,写測","12500,,2500","75.0KM2,15.1KM2",新宮市,富士測量,"55.7.16,55.9.2",425,,,,
和歌山県,海南市,道路台帳,基準点,,39point,海南市,パシフィック航業,"55.8.1,56.3.31",,,全域削除,,
和歌山県,田辺市,道路計画,"撮影,写測","8000,,1000","5.4KM2,0.7KM2",和歌山県,パシフィック航業,"55.9.20,55.10.31",,,,,
和歌山県,"新宮市,龍神村",境界調査,"図根,境界",",,","3point,9.8km",大阪営林局,東邦測量,"55.12.15,56.1.30",,,地名修正,,
和歌山県,湯浅町,敷地調査,写測,500,0.2KM2,近畿地建和歌山工事事務所,パシフィック航業,"55.12.15,56.3.20",,,,,
和歌山県,串本町,道路台帳,写測,1000,3.8KM2,串本町,富士測量(株),"56.2.9,56.7.31",,,全域削除,,
和歌山県,九度山町,道路台帳,"撮影,写測","8000,,1000","95.3KM2,3.7KM2",九度山町,関西航測,"55.10.15,57.3.31",,,全域削除,,
和歌山県,日置川町,河川計画,"撮影,写測","10000,,2000","10.1KM2,0.4KM2",和歌山県田辺土木事務所,南紀航空(株),"56.3.3,56.4.10",1261,,郡削除,,
和歌山県,岩出町,都市計画,"撮影,写測","8000,,2500","45.7KM2,42.8KM2",岩出町,国際航業,"56.3.25,56.7.22",1264,,郡削除,,
鳥取県,鳥取市,森林計画,撮影,16000,473.0KM2,鳥取県,国際航業,"55.5.10,55.6.10",,,地区削除,,
鳥取県,"大山町,若桜町",国有林境界調査,"図根,境界",",,","6point,58.0km",大阪営林局,自営,"55.5.20,55.12.20",,,"地区削除,「村岡」は不明なので削除，他に「町」付けた",,
鳥取県,三朝町,道路台帳,"撮影,写測","8000,,1000","233.0KM2,3.4KM2",三朝町,日本航業,"55.5.20,55.11.30",132,,全域削除,,
鳥取県,"鳥取市,岩美町",農地開発,"撮影,写測","8000,,2500","3.5KM2,1.1KM2",鳥取県鳥取地方農林振興局,アジア航測,"55.5.21,55.8.18",,,"地区削除,地名→市",,
鳥取県,鳥取市,作付調査,撮影,20000,1520.0KM2,広島国税局,日本航業,"55.5.26,55.10.31",153,,地区削除,,
鳥取県,"倉吉市,三朝町,湯梨浜町,琴浦町,北栄町,若桜町,智頭町,八頭町",道路台帳,"撮影,写測","8000,,1000","1127.7KM2,39.1KM2",鳥取県,"国際航業,パシフィック航業","55.6.2,56.3.25",255,,郡展開,,
鳥取県,鳥取市,地盤沈下,水準,,16.1km,鳥取県,(株)八州,"55.7.5,55.7.20",258,,,,
島根県,八束町,道路台帳,"撮影,写測","8000,,1000","67.2KM2,2.3KM2",八束町,ワールド航空事業,"55.7.14,56.3.31",369,,,,県名修正
鳥取県,北条町,道路台帳,写測,1000,3.9KM2,北條町,国際航業,"55.9.5,57.1.31",,,全域削除,,地名修正
鳥取県,関金町,道路台帳,写測,1000,5.1KM2,関金町,国際航業,"55.6.20,56.3.15",577,,全域削除,,
鳥取県,倉吉市,道路台帳,"撮影,写測,写測","4000,,500,,1000","21.5KM2,2.9KM2,8.8KM2",倉吉市,国際航業,"55.7.25,57.10.31",579,,全域削除,,
鳥取県,郡家町,道路台帳,"撮影,写測","8000,,1000","90.2KM2,2.2KM2",郡家町,国際航業,"55.8.25,56.2.28",642,,"全域削除,郡削除",,
鳥取県,東伯町,農地造成,"撮影,写測","8000,,1000","17.0KM2,5.5KM2",鳥取県,日本航業,"55.9.6,55.12.20",643,,郡削除,,
鳥取県,若桜町,道路台帳,"撮影,写測","8000,,1000","205.0KM2,1.6KM2",若桜町,国際航業,"55.9.1,56.2.28",644,,全域削除,,
鳥取県,,河川台帳,写測,2500,20.6KM2,鳥取県,アジア航測,"55.11.15,56.1.31",,,県削除,,
鳥取県,境港市,道路台帳,"撮影,写測","8000,,1000","51.4KM2,9.0KM2",境港市,パシフィック航業,"55.12.20,57.6.30",945,,全域削除,,
鳥取県,"羽合町,東郷町,泊村,青谷町",道路改築,"撮影,写測新規,写測修正","12500,,2500,,2500","174.0KM2,1.7KM2,19.8KM2",中国地建倉吉工事事務所,パシフィック航業,"56.1.10,56.3.10",1044,写測修正,郡削除,,
鳥取県,鹿野町,道路台帳,"撮影,写測","8000,,1000","52.8KM2,1.9KM2",鹿野町,大阪写真測量所,"55.11.7,56.12.4",1050,,,,
鳥取県,用瀬町,道路台帳,"撮影,写測","8000,,1000","29.2KM2,2.4KM2",用瀬町,パシフィック航業,"56.3.2,56.10.31",1238,,,,
島根県,佐田町,道路台帳,"撮影,写測","8000,,1000","108.4KM2,8.7KM2",佐田町,パシフィック航業,"55.4.10,56.3.30",5,,,,
島根県,津和野町,国有林境界調査,"図根,境界",",,","6point,58.0km",大阪営林局,共和測量(株),"55.5.20,55.12.20",,,"地区削除,外削除,町付与",,
島根県,頓原町,道路台帳,"撮影,写測","8000,,1000","180.0KM2,4.0KM2",頓原町,ワールド航空事業,"55.4.26,59.3.31",181,,管内削除,,
島根県,日原町,道路台帳,"撮影,写測","8000,,1000","168.0KM2,3.3KM2",日原町,ワールド航空事業,"55.6.20,58.3.31",234,,管内削除,,
島根県,美都町,道路台帳,写測,1000,3.6KM2,美都町,ワールド航空事業,"55.6.16,56.3.31",,,管内削除,,
島根県,大社町,道路台帳,写測,500,1.5KM2,大社町,日本航業,"55.6.10,55.11.30",,,,,
島根県,,河川改修,撮影,12500,109.1KM2,中国地建出雲工事事務所,日本航業,"55.7.4,55.7.30",,,水系削除,,
島根県,弥栄村,国有林境界調査,"図根,境界",",,","3point,14.5km",大阪営林局,東邦測量(株),"55.9.16,55.12.20",,,,,
島根県,,河川台帳,"撮影,撮影,写測","5000,,12500,,2500","16.9KM2,16.4KM2,33.9KM2",島根県,国際航業,"55.9.1,56.2.25",,,測量地域修正,,
島根県,平田市,管内図作成,"撮影,写測","25000,,5000","256.1KM2,127.6KM2",平田市,ワールド航空事業,"55.9.20,55.12.27",597,,全域削除,,
島根県,東出雲町,道路台帳,写測,500,3.0KM2,東出雲町,関西測量所,"55.10.20,56.1.31",,,,,
島根県,浜田市,土地区画整理事業,平板,500,0.1KM2,島根県浜田土木建築事務所,トデック,"55.8.20,55.10.31",,,地名修正,,
島根県,五箇村,道路台帳,"撮影,写測","8000,,1000","52.0KM2,2.5KM2",五箇村,(株)東日路政コンサルタント,"55.10.7,56.7.31",854,,,,
島根県,都万村,道路台帳,"撮影,写測","8000,,1000","50.4KM2,2.7KM2",都万村,(株)東日路政コンサルタント,"55.10.7,56.7.31",855,,,,
島根県,布施村,道路台帳,"撮影,写測","8000,,1000","18.7KM2,2.4KM2",布施村,(株)東日路政コンサルタント,"55.10.7,56.7.31",856,,,,
島根県,江津市,道路台帳,"撮影,撮影,写測,写測","4000,,8000,,500,,1000","19.0KM2,179.6KM2,2.3KM2,7.9KM2",江津市,国際航業,"55.5.30,56.3.20",947,,全域削除,,
島根県,,道路台帳,"撮影,写測","8000,,1000","322.2KM2,9.4KM2",島根県,アジア航測,"55.11.22,56.3.25",1009,,県削除,,
島根県,匹見町,道路台帳,"撮影,写測","8000,,1000","300.9KM2,2.0KM2",匹見町,日本航業,"55.12.24,56.10.31",1010,,,,
島根県,,河川改修,写測,2500,31.4KM2,中国地建出雲工事事務所,日本航業,"55.12.27,56.3.31",1048,,水系削除,,
島根県,頓原町,治水計画,写測,5000,12.0KM2,島根県,オオバ,"56.1.17,56.3.22",1240,,郡削除,,
岡山県,久米南町,農村総合整備,"撮影,写測","12500,,2500","143.0KM2,78.0KM2",久米南町,東洋航空事業,"55.4.1,55.9.15",,,全域削除,,
岡山県,成羽町,都市計画,"撮影,写測","12500,,2500","198.0KM2,12.0KM2",成羽町,東洋航空事業,"55.4.7,55.7.31",,,,,
岡山県,津山市,国有林境界調査,"図根,境界",",,","6point,58.0km",大阪営林局,自営,"55.5.20,55.12.20",,,地区削除&「他」削除,,
岡山県,"総社市,倉敷市",作付状況等調査,撮影,20000,396.0KM2,広島国税局,日本航業,"55.5.26,55.10.31",,,地区削除,,
岡山県,"新見市,備前市",森林計画,撮影,20000,1399.0KM2,岡山県,中庭測量,"55.5.10,55.6.30",154,,地区削除,,
岡山県,"津山市,御津町",道路計画,"撮影,写測","8000,,1000","15.0KM2,1.8KM2",中国地建岡山国道工事事務所,アジア航測,"55.5.26,55.9.1",,,"地区削除,地名修正",,
岡山県,熊山町,農村総合整備,写測,2500,44.9KM2,熊山町,山陽航測,"55.5.15,55.7.31",254,,全域削除,,
岡山県,作東町,道路台帳,"撮影,写測","8000,,1000","110.2KM2,7.5KM2",作東町,日本航業,"55.7.12,56.3.31",341,,全域削除,,
岡山県,岡山市,空港建設,"撮影,写測","8000,,1000","20.0KM2,3.0KM2",岡山県,山陽航測,"55.7.18,55.9.13",457,,,,
岡山県,,河川改修,写測,1000,0.3KM2,岡山県井笠地方振興局,山陽航測,"55.10.10,55.10.25",,,河,,
岡山県,"北房町,有漢町,賀陽町",道路計画,"撮影,写測","25000,,5000","172.0KM2,14.8KM2",中国地方建設局企画課,国際航業,"55.11.10,56.2.10",800,,,,
岡山県,岡山市,"都市計画,道路計画","撮影,写測","3000,,500","7.0KM2,0.2KM2",岡山市,国際航業,"55.12.20,56.3.31",,,,,
岡山県,岡山市,"都市計画,道路計画",平板,250,0.4KM2,岡山市,(株)八雲建設コンサルタント,"56.1.12,56.3.31",,,,,
岡山県,倉敷市,下水道台帳,写測,500,2.6KM2,倉敷市,パシフィック航業,"55.12.19,56.3.31",,,地名修正,,
岡山県,加茂川町,土地利用計画,"撮影,写測","8000,,1000","18.0KM2,8.1KM2",地域振興整備公団,アジア航測,"55.12.16,56.5.5",1042,,郡削除,,
岡山県,"備前市,日生町",森林計画,写測,5000,168.0KM2,岡山県,大成測量(株),"56.1.9,56.3.25",1045,,,,
岡山県,芳井町,土地改良,"撮影,写測","8000,,1000","42.0KM2,4.0KM2",岡山県井笠地方振興局,東洋航空事業,"55.12.16,56.3.10",1046,,郡削除,,
岡山県,,河川計画,"撮影,写測","25000,,5000","85.1KM2,16.0KM2",中国地建岡山河川工事事務所,パシフィック航業,"56.1.12,56.3.20",1047,,地域削除,,
岡山県,佐伯町,道路台帳,"撮影,写測","8000,,1000","60.1KM2,5.9KM2",佐伯町,日本航業,"56.2.25,57.3.31",1241,,,,
岡山県,英田町,道路台帳,"撮影,写測","8000,,1000","63.7KM2,2.3KM2",英田町,大阪写真測量所,"56.2.2,57.2.20",1269,,,,
広島県,広島市,都市計画,"撮影,写測","4000,,500","12.8KM2,2.5KM2",広島市,広島航測コンサルタント,"55.4.20,55.9.30",,,,,
広島県,甲田町,道路台帳,"撮影,写測","8000,,1000","100.0KM2,2.5KM2",甲田町,広島航測コンサルタント,"55.5.6,56.3.31",,,全域削除,,
広島県,油木町,国有林境界調査,"図根,境界",",,","6point,58.0km",大阪営林局,共和測量(株),"55.5.20,55.12.20",,,"地区削除,外削除,町付与",,
広島県,五日市町,都市計画,"撮影,写測新規,写測新規,写測新規,写測新規,写測修正,写測修正,写測修正,写測修正","12500,,1000,,2500,,15000,,30000,,1000,,2500,,15000,,30000","89.7KM2,25.0KM2,25.0KM2,25.0KM2,25.0KM2,34.8KM2,34.8KM2,34.8KM2,34.8KM2",五日市町,広島航測コンサルタント,"55.6.23,56.2.7",233,◎_別解釈あり得る,,,
広島県,黒瀬町,道路台帳,"撮影,写測","8000,,1000","78.1KM2,5.6KM2",黒瀬町,広島航測コンサルタント,"55.5.20,56.3.31",236,,全域削除,,
広島県,広島市,道路現況,"撮影,写測","8000,,1000","173.0KM2,39.4KM2",広島市,パシフィック航業,"55.6.27,56.3.16",273,,,,
広島県,本郷町,道路台帳,"撮影,写測","8000,,1000","82.6KM2,5.4KM2",本郷町,広島航測コンサルタント,"55.7.2,56.3.20",367,,全域削除,,
広島県,本郷町,道路計画,写測,2500,9.3KM2,中国地建福山工事事務所,パシフィック航業,"55.8.1,55.10.31",,,地内削除,,
広島県,向原町,道路台帳,"撮影,写測","8000,,1000","84.0KM2,3.0KM2",向原町,日本航業,"55.7.31,56.3.25",383,,,,
広島県,三原市,道路台帳,"撮影,写測","8000,,1000","288.8KM2,1.6KM2",三原市,広島航測コンサルタント,"55.6.27,56.3.20",385,,全域削除,,
広島県,大竹市,都市計画,"撮影,写測","8000,,2500","77.5KM2,22.1KM2",大竹市,国際航業,"55.8.15,55.11.29",459,,管内削除,,
広島県,倉橋町,道路台帳,"撮影,写測","8000,,1000","87.4KM2,1.3KM2",倉橋町,広島航測コンサルタント,"55.8.20,56.3.31",497,,全域削除,,
