都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
岐阜県,"郡上市,岐阜市,",総合計画,"修正測量,修正測量","2500,,5000","2.8KM2,1.4KM2","岐阜県 
助言　　　H28.3.14  E0340",ＮＴＴ空間情報株式会社,"H28.2.7 
H28.6.30"
岐阜県,"池田町,大野町,揖斐川町,神戸町,瑞穂市,",河川管理,復旧測量(基準点),１級（座標補正）,5point,"中部地方整備局木曽川上流河
川事務所 
助言　　　H28.2.17  E0341",株式会社イビソク,"H28.2.3 
H28.3.20"
岐阜県,"池田町,大野町,揖斐川町,神戸町,瑞穂市,",河川管理,基準点測量,３級,3point,"中部地方整備局木曽川上流河
川事務所 
助言　　　H28.2.17  E0342",株式会社イビソク,"H28.2.3 
H28.3.20"
岐阜県,"羽島市,",土地区画整理,"復旧測量(基準点),基準点測量,基準点測量","２級（改測）,,３級,,４級","1point,6point,60point","羽島市平方第二土地区画整理
組合 
助言　　　H28.3.4  E0353","大同コンサルタンツ株式
会社","H28.3.2 
H28.3.29"
岐阜県,"岐阜市,",鉄道計画,水準測量,３級,5.3km,"岐阜県岐阜駅周辺鉄道高架工
事事務所 
助言　　　H28.3.29  E0360",中日本航空株式会社,"H28.3.28 
H28.6.16"
静岡県,"藤枝市,",砂防計画,"基準点測量,基準点測量,水準測量","３級,,４級,,４級","3point,8point,3.3km","静岡県島田土木事務所 
助言　　　H27.4.22  E0017",服部エンジニア株式会社,"H27.4.20 
H27.8.31"
静岡県,"袋井市,",その他,基準点測量,２級,3point,"袋井地域土地開発公社 
助言　　　H27.5.15  E0018",株式会社東日,"H27.5.15 
H28.1.20"
静岡県,"菊川市,掛川市,",地盤変動調査,水準測量,１級,56.4km,"静岡県 
助言　　　H27.5.15  E0019",株式会社新日,"H27.4.7 
H28.3.9"
静岡県,"御殿場市,",道路計画,基準点測量,２級,4point,"静岡県御殿場市 
助言　　　H27.5.15  E0020","静岡コンサルタント株式
会社","H27.5.18 
H28.3.25"
静岡県,"菊川市,掛川市,",河川管理,水準測量,３級,80.026km,"中部地方整備局浜松河川国道
事務所 
助言　　　H27.5.27  E0023",株式会社葵設計事務所,"H27.5.25 
H27.12.18"
静岡県,"菊川市,",総合計画,基準点測量,２級,1point,"静岡県菊川市 
助言　　　H27.6.3  E0028",株式会社フジヤマ,"H27.5.20 
H27.10.30"
静岡県,"下田市,",都市計画,数値図化,2500,23KM2,"静岡県下田市 
助言　　　H27.6.18  E0038",株式会社パスコ,"H27.6.10 
H28.1.31"
静岡県,"藤枝市,",総合計画,"基準点測量,基準点測量","３級,,４級","3point,0.011KM2","静岡県藤枝市 
助言　　　H27.6.29  E0053",大鐘測量設計株式会社,"H27.6.1 
H27.10.31"
静岡県,"川根本町,",固定資産,"数値撮影(デジタル),数値撮影(デジタル)","20,,12","454.55KM2,321.93KM2","静岡県川根本町 
助言　　　H27.7.8  E0060",株式会社パスコ,"H27.6.12 
H28.3.15"
静岡県,"沼津市,",道路計画,基準点測量,２級,17point,"静岡県東部農林事務所 
助言　　　H27.7.13  E0065","静岡コンサルタント株式
会社","H27.6.30 
H27.12.11"
静岡県,"掛川市,",総合計画,"数値図化,修正測量","2500,,2500","74.46KM2,191.17KM2","静岡県掛川市 
助言　　　H27.7.22  E0073",株式会社パスコ,"H27.7.15 
H28.3.18"
静岡県,"磐田市,",土地区画整理,現地測量(数値地形図作成),500,0.09KM2,"磐田市新貝土地区画整理組合 
助言　　　H27.7.21  E0076","玉野総合コンサルタント
株式会社","H27.7.21 
H28.3.25"
静岡県,"沼津市,",道路計画,"基準点測量,基準点測量","２級,,３級","4point,18point","中部地方整備局沼津河川国道
事務所 
助言　　　H27.7.31  E0088",伸東測量設計株式会社,"H27.7.28 
H27.12.15"
静岡県,"函南町,",都市計画,修正測量,2500,24.47KM2,"静岡県函南町 
助言　　　H27.8.5  E0090",株式会社パスコ,"H27.7.22 
H28.3.14"
静岡県,"小山町,",土地改良,基準点測量,３級,5point,"静岡県東部農林事務所 
助言　　　H27.8.10  E0103","静岡県土地改良事業団
体連合会","H27.6.15 
H28.3.10"
静岡県,"三島市,",道路管理,"MMS計測,数値図化","500,,500","566.6km,566.6km","静岡県三島市 
助言　　　H27.8.17  E0104",アジア航測株式会社,"H24.7.18 
H28.3.31"
静岡県,"小山町,",土地改良,基準点測量,３級,1point,"静岡県東部農林事務所 
助言　　　H27.8.18  E0110",株式会社滝口測量設計,"H27.7.14 
H28.1.29"
静岡県,"清水町,",その他,基準点測量,４級,0.49KM2,"静岡地方法務局 
助言　　　H27.8.24  E0115","公益社団法人静岡県公
共嘱託登記土地家屋調
査士協会","H27.8.24 
H28.1.29"
静岡県,"浜松市,",都市計画,"数値撮影(デジタル),数値撮影(デジタル),写真地図作成(デジタルオルソ),写真地図作成(デジタルオルソ),数値図化,数値図化","25,,30,,2500,,10000,,2500,,10000","61.13KM2,998.1KM2,61.13KM2,998.1KM2,514.56KM2,718.18KM2","静岡県浜松市 
助言　　　H27.8.31  E0116",株式会社フジヤマ,"H27.9.10 
H29.2.28"
静岡県,"三島市,",都市計画,修正測量,2500,26.08KM2,"静岡県三島市 
助言　　　H27.9.4  E0123",株式会社パスコ,"H27.8.5 
H28.3.25"
静岡県,"湖西市,",総合計画,基準点測量,３級,2point,"静岡県湖西市 
助言　　　H27.9.4  E0124",株式会社フジヤマ,"H27.8.20 
H27.11.30"
静岡県,"掛川市,",総合計画,基準点測量,２級,2point,"静岡県掛川市 
助言　　　H27.9.4  E0126","株式会社松井測量設計
事務所","H27.9.1 
H28.3.15"
静岡県,"南伊豆町,",砂防計画,数値図化,2500,2.63KM2,"静岡県 
助言　　　H27.9.10  E0131",アジア航測株式会社,"H27.3.26 
H27.9.25"
静岡県,"森町,",土地区画整理,"基準点測量,基準点測量","２級,,３級","2point,3point","森町天宮土地区画整理組合 
助言　　　H27.9.15  E0137",昭和設計株式会社,"H27.9.15 
H27.12.25"
静岡県,"浜松市,",その他,基準点測量,４級,29point,"静岡県浜松市 
助言　　　H27.10.1  E0150","公益社団法人静岡県公
共嘱託登記土地家屋調
査士協会","H27.10.5 
H27.10.31"
静岡県,"富士市,",固定資産,数値撮影(デジタル),20,217.82KM2,"静岡県富士市 
助言　　　H27.10.1  E0153",株式会社パスコ,"H27.12.1 
H28.2.29"
静岡県,"沼津市,",都市計画,数値図化,2500,174.83KM2,"静岡県沼津市 
助言　　　H27.10.14  E0169",国際航業株式会社,"H27.8.4 
H28.2.28"
静岡県,"牧之原市,",固定資産,数値撮影(デジタル),12,111.37KM2,"静岡県牧之原市 
助言　　　H27.10.19  E0170",株式会社パスコ,"H27.10.15 
H28.3.31"
静岡県,"長泉町,裾野市,沼津市,",道路管理,数値図化,500,1KM2,"中部地方整備局沼津河川国道
事務所 
助言　　　H27.10.19  E0171",中日本航空株式会社,"H27.9.18 
H28.2.19"
静岡県,"伊豆市,",土地改良,基準点測量,２級,2point,"静岡県東部農林事務所 
助言　　　H27.10.20  E0172",伸東測量設計株式会社,"H27.10.9 
H28.2.26"
静岡県,"浜松市,",土地区画整理,"基準点測量,基準点測量","３級,,４級","2point,56point","静岡県浜松市 
助言　　　H27.10.20  E0174","不二総合コンサルタント
株式会社","H27.10.19 
H29.3.15"
静岡県,"函南町,",砂防計画,数値図化,2500,4.29KM2,"静岡県 
助言　　　H27.10.19  E0176",朝日航洋株式会社,"H27.3.21 
H28.1.30"
静岡県,"島田市,",河川計画,"基準点測量,水準測量,河川測量","４級,,３級,,縦横断","10point,5point,1.6km","静岡県島田土木事務所 
助言　　　H27.10.20  E0179",大鐘測量設計株式会社,"H27.8.11 
H28.2.29"
静岡県,"磐田市,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","2point,7point,50point","矢作建設工業株式会社 
助言　　　H27.10.29  E0188","不二総合コンサルタント
株式会社","H27.10.26 
H28.3.31"
静岡県,"吉田町,藤枝市,焼津市,島田市,",河川管理,"数値撮影(デジタル),同時調整,数値図化,写真地図作成(デジタルオルソ)","18,,1000,,2500,,2500","58KM2,58KM2,58KM2,58KM2","中部地方整備局静岡河川事務
所 
助言　　　H27.10.28  E0191",中日本航空株式会社,"H27.11.2 
H28.2.19"
静岡県,"静岡市,",海岸保全,"基準点測量,水準測量","２級,,２級","19point,34.7km","中部地方整備局清水港湾事務
所 
助言　　　H27.10.29  E0197","玉野総合コンサルタント
株式会社","H27.11.4 
H27.12.18"
静岡県,"焼津市,",その他,基準点測量,３級,4point,"静岡県島田土木事務所 
助言　　　H27.10.29  E0198","株式会社ツルタコンサル
タント","H27.11.2 
H28.2.12"
静岡県,"静岡市,",その他,航空レーザ測量,500,0.5KM2,"静岡県 
助言　　　H27.11.4  E0199",国際航業株式会社,"H27.10.26 
H28.2.29"
静岡県,"焼津市,",都市計画,修正測量,2500,10.81KM2,"静岡県焼津市 
助言　　　H27.11.5  E0201",国際航業株式会社,"H27.10.2 
H28.3.18"
静岡県,"伊豆の国市,",河川管理,"基準点測量,基準点測量","２級,,３級","4point,7point","静岡県伊豆の国市 
助言　　　H27.11.9  E0202","株式会社東海建設コン
サルタント","H27.8.18 
H28.3.10"
静岡県,"静岡市,藤枝市,",道路管理,その他,道路基準点(200m）の整備,299point,"中部地方整備局静岡国道事務
所 
助言　　　H27.11.9  E0204",アジア航測株式会社,"H27.10.14 
H28.3.24"
静岡県,"島田市,",砂防計画,数値図化,2500,0.609KM2,"静岡県 
助言　　　H27.11.6  E0205",株式会社パスコ,"H27.6.5 
H28.2.25"
静岡県,"掛川市,",道路計画,基準点測量,４級,6point,"静岡県袋井土木事務所 
助言　　　H27.11.11  E0209",株式会社フジヤマ,"H27.10.17 
H28.2.10"
静岡県,"島田市,",都市計画,数値図化,2500,2.4KM2,"静岡県島田市 
助言　　　H27.11.11  E0210",株式会社フジヤマ,"H27.11.2 
H28.3.23"
静岡県,"伊豆市,",土地改良,"基準点測量,基準点測量","２級,,４級","5point,10point","静岡県東部農林事務所 
助言　　　H27.11.11  E0212","株式会社東海建設コン
サルタント","H27.9.29 
H28.2.5"
静岡県,"清水町,函南町,伊豆の国市,伊豆市,三島市,沼津市,",地盤変動調査,水準測量,１級,45.5km,"静岡県 
助言　　　H27.11.27  E0228","玉野総合コンサルタント
株式会社","H27.11.24 
H28.3.7"
静岡県,"浜松市,磐田市,",河川計画,航空レーザ測量,500,5KM2,"中部地方整備局浜松河川国道
事務所 
助言　　　H27.11.27  E0233",株式会社パスコ,"H27.11.6 
H28.2.29"
静岡県,"菊川市,",総合計画,基準点測量,３級,1point,"静岡県菊川市 
助言　　　H27.12.1  E0237",株式会社フジヤマ,"H27.11.13 
H28.3.10"
静岡県,"小山町,",その他,基準点測量,２級,2point,"静岡県小山町 
助言　　　H27.12.2  E0241",株式会社東日,"H27.11.20 
H28.3.25"
静岡県,"藤枝市,",都市計画,修正測量,2500,11.65KM2,"静岡県藤枝市 
助言　　　H27.12.2  E0242",アジア航測株式会社,"H27.11.19 
H28.3.15"
静岡県,"袋井市,",その他,基準点測量,３級,8point,"静岡県中遠農林事務所 
助言　　　H27.12.3  E0245","株式会社共和コンサルタ
ント","H27.12.14 
H28.2.29"
静岡県,"浜松市,",その他,"基準点測量,基準点測量","２級,,３級","1point,2point","静岡県西部農林事務所 
助言　　　H27.12.3  E0246","株式会社共和コンサルタ
ント","H27.11.25 
H28.2.29"
静岡県,"森町,長泉町,裾野市,袋井市,御殿場市,掛川市,磐田市,沼津市,静岡市,",森林計画,"地図編集,数値図化","5000,,5000","5.9KM2,5.9KM2","静岡県 
助言　　　H27.12.17  E0261",株式会社パスコ,"H27.7.29 
H28.1.15"
静岡県,"吉田町,牧之原市,焼津市,静岡市,",海岸保全,航空レーザ測量,1000,2.83KM2,"中部地方整備局静岡河川事務
所 
助言　　　H27.12.17  E0266",株式会社パスコ,"H28.1.4 
H28.3.22"
静岡県,"伊豆市,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","2point,2point,17point","冷川土地改良事業共同施行 
助言　　　H27.12.17  E0269",株式会社フジヤマ,"H27.10.14 
H28.3.31"
静岡県,"掛川市,",総合計画,"基準点測量,基準点測量","２級,,３級","3point,6point","静岡県掛川市 
助言　　　H27.12.22  E0271","不二総合コンサルタント
株式会社","H28.1.11 
H28.2.29"
静岡県,"掛川市,",総合計画,基準点測量,３級,3point,"静岡県掛川市 
助言　　　H27.12.22  E0272","不二総合コンサルタント
株式会社","H28.1.11 
H28.2.29"
静岡県,"掛川市,",総合計画,基準点測量,３級,3point,"静岡県掛川市 
助言　　　H27.12.22  E0273","不二総合コンサルタント
株式会社","H28.1.11 
H28.2.29"
静岡県,"磐田市,",道路管理,"MMS計測,修正測量","1000,,1000","14.5km,14.5km","静岡県磐田市 
助言　　　H28.1.4  E0274",国際航業株式会社,"H27.10.22 
H28.3.31"
静岡県,"伊豆市,",都市計画,基準点測量,２級,3point,"静岡県伊豆市 
助言　　　H28.1.5  E0280","静岡コンサルタント株式
会社","H27.12.21 
H28.3.31"
静岡県,"藤枝市,",砂防計画,用地測量,500,0.97KM2,"静岡県島田土木事務所 
助言　　　H28.1.6  E0282",服部エンジニア株式会社,"H27.12.18 
H28.2.29"
静岡県,"長泉町,",総合計画,基準点測量,３級,17point,"静岡県長泉町 
助言　　　H28.1.6  E0283",東静測量設計株式会社,"H28.1.15 
H28.3.18"
静岡県,"静岡市,",都市計画,"修正測量,数値図化","2500,,2500","14.69KM2,2.73KM2","静岡県静岡市 
助言　　　H28.1.6  E0288",株式会社パスコ,"H28.1.4 
H28.3.25"
静岡県,"静岡市,沼津市,熱海市,伊東市,清水町,",砂防計画,数値図化,2500,10.26KM2,"静岡県 
助言　　　H28.1.13  E0296","アジア航測株式会社 
株式会社オオバ 
朝日航洋株式会社 
株式会社アスコ","H27.10.7 
H28.3.25"
静岡県,"掛川市,",土地区画整理,"基準点測量,用地測量","４級,,500","7point,0.005KM2","静岡県掛川市 
助言　　　H28.1.19  E0305","不二総合コンサルタント
株式会社","H28.1.20 
H28.3.15"
静岡県,"浜松市,",土地改良,"基準点測量,基準点測量","２級,,３級","1point,2point","浜北土地改良区 
助言　　　H28.2.8  E0320","静岡県土地改良事業団
体連合会","H28.1.20 
H28.3.31"
静岡県,"伊豆市,",土地改良,"基準点測量,基準点測量","２級,,４級","2point,6point","静岡県東部農林事務所 
助言　　　H28.2.8  E0321",東海技術開発株式会社,"H27.11.6 
H28.2.26"
静岡県,"藤枝市,",総合計画,基準点測量,２級,3point,"静岡県藤枝市 
助言　　　H28.2.10  E0328",株式会社フジヤマ,"H28.2.1 
H28.3.25"
静岡県,"藤枝市,",河川管理,水準測量,３級,3.8km,"静岡県島田土木事務所 
助言　　　H28.2.23  E0343",服部エンジニア株式会社,"H28.2.15 
H28.3.22"
静岡県,"松崎町,西伊豆町,",砂防計画,数値図化,2500,5.5KM2,"静岡県 
助言　　　H28.3.15  E0358","玉野総合コンサルタント
株式会社 
株式会社パスコ","H27.11.27 
H28.3.29"
静岡県,"焼津市,",その他,基準点測量,３級,2point,"静岡県島田土木事務所 
助言　　　H28.3.29  E0365","株式会社ツルタコンサル
タント","H28.2.24 
H28.9.30"
静岡県,"島田市,焼津市,藤枝市,牧之原市,吉田町,川根本町,",砂防計画,数値図化,2500,52.76KM2,"静岡県 
助言　　　H28.3.31  E0367","玉野総合コンサルタント
株式会社 
中日本航空株式会社 
株式会社テイコク 
株式会社オオバ","H27.12.15 
H28.6.30"
愛知県,"常滑市,",土地区画整理,基準点測量,４級,43point,"常滑多屋土地区画整理組合 
助言　　　H27.4.16  E0003","愛知県経済農業協同組
合連合会","H27.4.13 
H27.5.8"
愛知県,"清須市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12,,1000,,1000","17.32KM2,17.32KM2,17.32KM2","愛知県清須市 
助言　　　H27.4.27  E0006",朝日航洋株式会社,"H27.4.20 
H28.3.31"
愛知県,"瀬戸市,日進市,",砂防計画,数値図化,2500,0.942KM2,"愛知県尾張建設事務所 
助言　　　H27.4.22  E0013",朝日航洋株式会社,"H26.7.15 
H27.6.30"
愛知県,"日進市,",土地区画整理,基準点測量,４級,19point,"日進米野木駅前特定土地区画
整理組合 
助言　　　H27.4.22  E0014","中央コンサルタンツ株式
会社","H27.4.20 
H27.5.22"
愛知県,"豊田市,",その他,基準点測量,３級,2point,"東海農政局矢作川総合第二期
農地防災事業所 
助言　　　H27.5.27  E0025","若鈴コンサルタンツ株式
会社","H27.5.21 
H28.2.1"
愛知県,"北名古屋市,",土地区画整理,基準点測量,４級,9point,"愛知県北名古屋市 
助言　　　H27.6.3  E0033","玉野総合コンサルタント
株式会社","H27.6.1 
H28.2.18"
愛知県,"日進市,",基準点管理,復旧測量(基準点),３級,1point,"愛知県日進市 
助言　　　H27.6.9  E0034",株式会社　ＳＳＴ,"H27.6.1 
H28.7.30"
愛知県,"蒲郡市,",土地改良,基準点測量,２級,3point,"蒲郡市土地改良区 
助言　　　H27.6.11  E0035","愛知県土地改良事業団
体連合会","H27.6.25 
H27.12.18"
愛知県,"長久手市,",都市計画,"数値撮影(デジタル),修正測量,写真地図作成(デジタルオルソ)","12,,2500,,1000","21.54KM2,21.54KM2,21.54KM2","愛知県長久手市 
助言　　　H27.6.18  E0036",株式会社中測技研,"H27.5.15 
H28.3.25"
愛知県,"豊田市,",土地区画整理,基準点測量,４級,7point,"愛知県豊田市 
助言　　　H27.6.18  E0037","中央コンサルタンツ株式
会社","H27.6.18 
H27.6.26"
愛知県,"春日井市,",基準点管理,基準点測量,街区多角点,1point,"愛知県春日井市 
助言　　　H27.6.18  E0039",株式会社つかもと,"H27.6.1 
H27.8.31"
愛知県,"刈谷市,",道路計画,"基準点測量,水準測量","３級,,３級","2point,7.2km","愛知県知立建設事務所 
助言　　　H27.6.18  E0040","玉野総合コンサルタント
株式会社","H27.7.1 
H27.9.30"
愛知県,"田原市,",道路計画,基準点測量,３級,2point,"愛知県田原市 
助言　　　H27.6.18  E0041",株式会社名邦テクノ,"H27.6.22 
H27.7.17"
